"","region1","region2","region","cases","week","year","x","y","SIG_CD"
"349","강원","삼척시","강원-삼척시",0,42,2024,129.12171,37.27748089,42230
"350","강원","삼척시","강원-삼척시",2,43,2024,129.12171,37.27748089,42230
"351","강원","삼척시","강원-삼척시",1,44,2024,129.12171,37.27748089,42230
"352","강원","삼척시","강원-삼척시",2,45,2024,129.12171,37.27748089,42230
"353","강원","삼척시","강원-삼척시",0,46,2024,129.12171,37.27748089,42230
"354","강원","삼척시","강원-삼척시",0,47,2024,129.12171,37.27748089,42230
"355","강원","삼척시","강원-삼척시",0,48,2024,129.12171,37.27748089,42230
"356","강원","삼척시","강원-삼척시",4,49,2024,129.12171,37.27748089,42230
"357","강원","삼척시","강원-삼척시",4,50,2024,129.12171,37.27748089,42230
"358","강원","삼척시","강원-삼척시",2,51,2024,129.12171,37.27748089,42230
"359","강원","삼척시","강원-삼척시",3,52,2024,129.12171,37.27748089,42230
"360","강원","삼척시","강원-삼척시",0,30,2025,129.12171,37.27748089,42230
"361","강원","삼척시","강원-삼척시",0,31,2025,129.12171,37.27748089,42230
"362","강원","삼척시","강원-삼척시",0,32,2025,129.12171,37.27748089,42230
"363","강원","삼척시","강원-삼척시",0,33,2025,129.12171,37.27748089,42230
"364","강원","삼척시","강원-삼척시",0,34,2025,129.12171,37.27748089,42230
"365","강원","삼척시","강원-삼척시",0,35,2025,129.12171,37.27748089,42230
"366","강원","삼척시","강원-삼척시",0,36,2025,129.12171,37.27748089,42230
"367","강원","삼척시","강원-삼척시",3,37,2025,129.12171,37.27748089,42230
"368","강원","삼척시","강원-삼척시",0,38,2025,129.12171,37.27748089,42230
"369","강원","삼척시","강원-삼척시",0,39,2025,129.12171,37.27748089,42230
"370","강원","삼척시","강원-삼척시",0,40,2025,129.12171,37.27748089,42230
"371","강원","삼척시","강원-삼척시",0,41,2025,129.12171,37.27748089,42230
"372","강원","삼척시","강원-삼척시",0,42,2025,129.12171,37.27748089,42230
"373","강원","삼척시","강원-삼척시",0,43,2025,129.12171,37.27748089,42230
"374","강원","삼척시","강원-삼척시",0,44,2025,129.12171,37.27748089,42230
"375","강원","삼척시","강원-삼척시",0,45,2025,129.12171,37.27748089,42230
"376","강원","삼척시","강원-삼척시",0,19,2025,129.12171,37.27748089,42230
"377","강원","삼척시","강원-삼척시",0,20,2025,129.12171,37.27748089,42230
"378","강원","삼척시","강원-삼척시",0,21,2025,129.12171,37.27748089,42230
"379","강원","삼척시","강원-삼척시",0,22,2025,129.12171,37.27748089,42230
"380","강원","삼척시","강원-삼척시",0,23,2025,129.12171,37.27748089,42230
"381","강원","삼척시","강원-삼척시",0,24,2025,129.12171,37.27748089,42230
"382","강원","삼척시","강원-삼척시",0,25,2025,129.12171,37.27748089,42230
"383","강원","삼척시","강원-삼척시",0,26,2025,129.12171,37.27748089,42230
"384","강원","삼척시","강원-삼척시",0,27,2025,129.12171,37.27748089,42230
"385","강원","삼척시","강원-삼척시",0,28,2025,129.12171,37.27748089,42230
"386","강원","삼척시","강원-삼척시",0,29,2025,129.12171,37.27748089,42230
"387","강원","삼척시","강원-삼척시",0,17,2025,129.12171,37.27748089,42230
"388","강원","삼척시","강원-삼척시",0,18,2025,129.12171,37.27748089,42230
"389","강원","속초시","강원-속초시",0,17,2024,128.519541,38.17603138,42210
"390","강원","속초시","강원-속초시",0,18,2024,128.519541,38.17603138,42210
"391","강원","속초시","강원-속초시",0,19,2024,128.519541,38.17603138,42210
"392","강원","속초시","강원-속초시",0,20,2024,128.519541,38.17603138,42210
"393","강원","속초시","강원-속초시",0,21,2024,128.519541,38.17603138,42210
"394","강원","속초시","강원-속초시",0,22,2024,128.519541,38.17603138,42210
"395","강원","속초시","강원-속초시",0,23,2024,128.519541,38.17603138,42210
"396","강원","속초시","강원-속초시",0,24,2024,128.519541,38.17603138,42210
"397","강원","속초시","강원-속초시",0,25,2024,128.519541,38.17603138,42210
"398","강원","속초시","강원-속초시",0,26,2024,128.519541,38.17603138,42210
"399","강원","속초시","강원-속초시",0,27,2024,128.519541,38.17603138,42210
"400","강원","속초시","강원-속초시",0,1,2024,128.519541,38.17603138,42210
"401","강원","속초시","강원-속초시",0,2,2024,128.519541,38.17603138,42210
"402","강원","속초시","강원-속초시",0,3,2024,128.519541,38.17603138,42210
"403","강원","속초시","강원-속초시",0,4,2024,128.519541,38.17603138,42210
"404","강원","속초시","강원-속초시",0,5,2024,128.519541,38.17603138,42210
"405","강원","속초시","강원-속초시",0,6,2024,128.519541,38.17603138,42210
"406","강원","속초시","강원-속초시",0,7,2024,128.519541,38.17603138,42210
"407","강원","속초시","강원-속초시",0,8,2024,128.519541,38.17603138,42210
"408","강원","속초시","강원-속초시",0,9,2024,128.519541,38.17603138,42210
"409","강원","속초시","강원-속초시",0,10,2024,128.519541,38.17603138,42210
"410","강원","속초시","강원-속초시",0,11,2024,128.519541,38.17603138,42210
"411","강원","속초시","강원-속초시",0,12,2024,128.519541,38.17603138,42210
"412","강원","속초시","강원-속초시",0,13,2024,128.519541,38.17603138,42210
"413","강원","속초시","강원-속초시",0,14,2024,128.519541,38.17603138,42210
"414","강원","속초시","강원-속초시",0,15,2024,128.519541,38.17603138,42210
"415","강원","속초시","강원-속초시",0,16,2024,128.519541,38.17603138,42210
"416","강원","속초시","강원-속초시",1,1,2025,128.519541,38.17603138,42210
"417","강원","속초시","강원-속초시",1,2,2025,128.519541,38.17603138,42210
"418","강원","속초시","강원-속초시",1,3,2025,128.519541,38.17603138,42210
"419","강원","속초시","강원-속초시",0,4,2025,128.519541,38.17603138,42210
"420","강원","속초시","강원-속초시",0,5,2025,128.519541,38.17603138,42210
"421","강원","속초시","강원-속초시",0,6,2025,128.519541,38.17603138,42210
"422","강원","속초시","강원-속초시",0,7,2025,128.519541,38.17603138,42210
"423","강원","속초시","강원-속초시",0,8,2025,128.519541,38.17603138,42210
"424","강원","속초시","강원-속초시",0,9,2025,128.519541,38.17603138,42210
"425","강원","속초시","강원-속초시",0,10,2025,128.519541,38.17603138,42210
"426","강원","속초시","강원-속초시",0,11,2025,128.519541,38.17603138,42210
"427","강원","속초시","강원-속초시",1,12,2025,128.519541,38.17603138,42210
"428","강원","속초시","강원-속초시",0,13,2025,128.519541,38.17603138,42210
"429","강원","속초시","강원-속초시",0,14,2025,128.519541,38.17603138,42210
"430","강원","속초시","강원-속초시",0,15,2025,128.519541,38.17603138,42210
"431","강원","속초시","강원-속초시",0,16,2025,128.519541,38.17603138,42210
"432","강원","속초시","강원-속초시",0,17,2025,128.519541,38.17603138,42210
"433","강원","속초시","강원-속초시",0,18,2025,128.519541,38.17603138,42210
"434","강원","속초시","강원-속초시",0,19,2025,128.519541,38.17603138,42210
"435","강원","속초시","강원-속초시",0,20,2025,128.519541,38.17603138,42210
"436","강원","속초시","강원-속초시",0,21,2025,128.519541,38.17603138,42210
"437","강원","속초시","강원-속초시",0,22,2025,128.519541,38.17603138,42210
"438","강원","속초시","강원-속초시",0,23,2025,128.519541,38.17603138,42210
"439","강원","속초시","강원-속초시",0,24,2025,128.519541,38.17603138,42210
"440","강원","속초시","강원-속초시",1,25,2025,128.519541,38.17603138,42210
"441","강원","속초시","강원-속초시",0,26,2025,128.519541,38.17603138,42210
"442","강원","속초시","강원-속초시",0,27,2025,128.519541,38.17603138,42210
"443","강원","속초시","강원-속초시",0,28,2025,128.519541,38.17603138,42210
"444","강원","속초시","강원-속초시",0,29,2025,128.519541,38.17603138,42210
"445","강원","속초시","강원-속초시",0,30,2025,128.519541,38.17603138,42210
"446","강원","속초시","강원-속초시",0,31,2025,128.519541,38.17603138,42210
"447","강원","속초시","강원-속초시",0,32,2025,128.519541,38.17603138,42210
"448","강원","속초시","강원-속초시",0,33,2025,128.519541,38.17603138,42210
"449","강원","속초시","강원-속초시",0,34,2025,128.519541,38.17603138,42210
"450","강원","속초시","강원-속초시",0,35,2025,128.519541,38.17603138,42210
"451","강원","속초시","강원-속초시",0,36,2025,128.519541,38.17603138,42210
"452","강원","속초시","강원-속초시",0,37,2025,128.519541,38.17603138,42210
"453","강원","속초시","강원-속초시",0,38,2025,128.519541,38.17603138,42210
"454","강원","속초시","강원-속초시",0,39,2025,128.519541,38.17603138,42210
"455","강원","속초시","강원-속초시",0,40,2025,128.519541,38.17603138,42210
"456","강원","속초시","강원-속초시",0,41,2025,128.519541,38.17603138,42210
"457","강원","속초시","강원-속초시",0,42,2025,128.519541,38.17603138,42210
"458","강원","속초시","강원-속초시",0,43,2025,128.519541,38.17603138,42210
"459","강원","속초시","강원-속초시",0,44,2025,128.519541,38.17603138,42210
"460","강원","속초시","강원-속초시",0,45,2025,128.519541,38.17603138,42210
"461","강원","속초시","강원-속초시",0,34,2024,128.519541,38.17603138,42210
"462","강원","속초시","강원-속초시",1,35,2024,128.519541,38.17603138,42210
"463","강원","속초시","강원-속초시",0,36,2024,128.519541,38.17603138,42210
"464","강원","속초시","강원-속초시",1,37,2024,128.519541,38.17603138,42210
"465","강원","속초시","강원-속초시",0,38,2024,128.519541,38.17603138,42210
"466","강원","속초시","강원-속초시",0,39,2024,128.519541,38.17603138,42210
"467","강원","속초시","강원-속초시",0,40,2024,128.519541,38.17603138,42210
"468","강원","속초시","강원-속초시",0,28,2024,128.519541,38.17603138,42210
"469","강원","속초시","강원-속초시",0,29,2024,128.519541,38.17603138,42210
"470","강원","속초시","강원-속초시",0,30,2024,128.519541,38.17603138,42210
"471","강원","속초시","강원-속초시",0,31,2024,128.519541,38.17603138,42210
"472","강원","속초시","강원-속초시",0,32,2024,128.519541,38.17603138,42210
"473","강원","속초시","강원-속초시",0,33,2024,128.519541,38.17603138,42210
"474","강원","속초시","강원-속초시",20,47,2024,128.519541,38.17603138,42210
"475","강원","속초시","강원-속초시",5,48,2024,128.519541,38.17603138,42210
"476","강원","속초시","강원-속초시",7,49,2024,128.519541,38.17603138,42210
"477","강원","속초시","강원-속초시",1,50,2024,128.519541,38.17603138,42210
"478","강원","속초시","강원-속초시",2,51,2024,128.519541,38.17603138,42210
"479","강원","속초시","강원-속초시",1,52,2024,128.519541,38.17603138,42210
"480","강원","속초시","강원-속초시",31,44,2024,128.519541,38.17603138,42210
"481","강원","속초시","강원-속초시",0,41,2024,128.519541,38.17603138,42210
"482","강원","속초시","강원-속초시",0,42,2024,128.519541,38.17603138,42210
"483","강원","속초시","강원-속초시",0,43,2024,128.519541,38.17603138,42210
"484","강원","속초시","강원-속초시",47,45,2024,128.519541,38.17603138,42210
"485","강원","속초시","강원-속초시",22,46,2024,128.519541,38.17603138,42210
"486","강원","양구군","강원-양구군",0,7,2025,128.0002064,38.17560879,42800
"487","강원","양구군","강원-양구군",1,1,2025,128.0002064,38.17560879,42800
"488","강원","양구군","강원-양구군",0,2,2025,128.0002064,38.17560879,42800
"489","강원","양구군","강원-양구군",0,3,2025,128.0002064,38.17560879,42800
"490","강원","양구군","강원-양구군",0,4,2025,128.0002064,38.17560879,42800
"491","강원","양구군","강원-양구군",0,5,2025,128.0002064,38.17560879,42800
"492","강원","양구군","강원-양구군",0,6,2025,128.0002064,38.17560879,42800
"493","강원","양구군","강원-양구군",0,1,2024,128.0002064,38.17560879,42800
"494","강원","양구군","강원-양구군",0,2,2024,128.0002064,38.17560879,42800
"495","강원","양구군","강원-양구군",0,3,2024,128.0002064,38.17560879,42800
"496","강원","양구군","강원-양구군",0,4,2024,128.0002064,38.17560879,42800
"497","강원","양구군","강원-양구군",0,5,2024,128.0002064,38.17560879,42800
"498","강원","양구군","강원-양구군",0,6,2024,128.0002064,38.17560879,42800
"499","강원","양구군","강원-양구군",0,7,2024,128.0002064,38.17560879,42800
"500","강원","양구군","강원-양구군",0,8,2024,128.0002064,38.17560879,42800
"501","강원","양구군","강원-양구군",0,9,2024,128.0002064,38.17560879,42800
"502","강원","양구군","강원-양구군",0,10,2024,128.0002064,38.17560879,42800
"503","강원","양구군","강원-양구군",0,11,2024,128.0002064,38.17560879,42800
"504","강원","양구군","강원-양구군",0,12,2024,128.0002064,38.17560879,42800
"505","강원","양구군","강원-양구군",0,13,2024,128.0002064,38.17560879,42800
"506","강원","양구군","강원-양구군",0,14,2024,128.0002064,38.17560879,42800
"507","강원","양구군","강원-양구군",0,15,2024,128.0002064,38.17560879,42800
"508","강원","양구군","강원-양구군",0,16,2024,128.0002064,38.17560879,42800
"509","강원","양구군","강원-양구군",0,17,2024,128.0002064,38.17560879,42800
"510","강원","양구군","강원-양구군",0,18,2024,128.0002064,38.17560879,42800
"511","강원","양구군","강원-양구군",0,19,2024,128.0002064,38.17560879,42800
"512","강원","양구군","강원-양구군",0,20,2024,128.0002064,38.17560879,42800
"513","강원","양구군","강원-양구군",0,21,2024,128.0002064,38.17560879,42800
"514","강원","양구군","강원-양구군",0,22,2024,128.0002064,38.17560879,42800
"515","강원","양구군","강원-양구군",0,23,2024,128.0002064,38.17560879,42800
"516","강원","양구군","강원-양구군",0,24,2024,128.0002064,38.17560879,42800
"517","강원","양구군","강원-양구군",0,25,2024,128.0002064,38.17560879,42800
"518","강원","양구군","강원-양구군",0,26,2024,128.0002064,38.17560879,42800
"519","강원","양구군","강원-양구군",0,27,2024,128.0002064,38.17560879,42800
"520","강원","양구군","강원-양구군",0,28,2024,128.0002064,38.17560879,42800
"521","강원","양구군","강원-양구군",0,29,2024,128.0002064,38.17560879,42800
"522","강원","양구군","강원-양구군",0,30,2024,128.0002064,38.17560879,42800
"523","강원","양구군","강원-양구군",0,31,2024,128.0002064,38.17560879,42800
"524","강원","양구군","강원-양구군",0,32,2024,128.0002064,38.17560879,42800
"525","강원","양구군","강원-양구군",0,33,2024,128.0002064,38.17560879,42800
"526","강원","양구군","강원-양구군",0,34,2024,128.0002064,38.17560879,42800
"527","강원","양구군","강원-양구군",0,35,2024,128.0002064,38.17560879,42800
"528","강원","양구군","강원-양구군",0,36,2024,128.0002064,38.17560879,42800
"529","강원","양구군","강원-양구군",0,37,2024,128.0002064,38.17560879,42800
"530","강원","양구군","강원-양구군",0,38,2024,128.0002064,38.17560879,42800
